Video_Id,Vividness,Confidence,RememberNo,Extension,Condition,Proportion_Remembered,Assignment_List,Omission,Study,Study_code,Sub_num
Vid23,100,100,1,0,1,0.833333333,B,1,immediate,0,159
Vid24,100,100,1,0,0,0.833333333,B,0,immediate,0,159
Vid01,41,50,1,0,0,0.875,A,1,immediate,0,160
Vid04,40,24,1,0,1,0.875,A,1,immediate,0,160
Vid05,35,15,1,0,1,0.875,A,1,immediate,0,160
Vid06,36,28,1,0,1,0.875,A,1,immediate,0,160
Vid07,31,7,1,0,0,0.875,A,1,immediate,0,160
Vid08,7,0,1,0,0,0.875,A,1,immediate,0,160
Vid10,37,35,1,0,0,0.875,A,0,immediate,0,160
Vid11,42,17,1,0,0,0.875,A,1,immediate,0,160
Vid12,50,50,1,0,1,0.875,A,0,immediate,0,160
Vid13,42,31,1,0,0,0.875,A,1,immediate,0,160
Vid14,12,9,1,0,1,0.875,A,0,immediate,0,160
Vid15,10,0,1,0,1,0.875,A,1,immediate,0,160
Vid16,29,25,1,0,0,0.875,A,1,immediate,0,160
Vid17,50,15,1,0,1,0.875,A,0,immediate,0,160
Vid18,50,13,1,0,1,0.875,A,1,immediate,0,160
Vid19,34,22,1,0,0,0.875,A,0,immediate,0,160
Vid20,21,19,1,0,1,0.875,A,1,immediate,0,160
Vid21,35,24,1,0,1,0.875,A,0,immediate,0,160
Vid22,42,31,1,0,0,0.875,A,0,immediate,0,160
Vid23,33,11,1,0,0,0.875,A,0,immediate,0,160
Vid24,40,9,1,0,1,0.875,A,1,immediate,0,160
Vid01,50,50,1,0,1,1,B,1,immediate,0,161
Vid02,10,57,1,0,1,1,B,0,immediate,0,161
Vid03,35,65,1,0,1,1,B,1,immediate,0,161
Vid04,0,50,1,0,0,1,B,1,immediate,0,161
Vid05,10,21,1,0,0,1,B,0,immediate,0,161
Vid06,32,50,1,0,0,1,B,1,immediate,0,161
Vid07,50,50,1,0,1,1,B,1,immediate,0,161
Vid08,37,73,1,0,1,1,B,1,immediate,0,161
Vid09,35,38,1,0,0,1,B,1,immediate,0,161
Vid10,50,50,1,0,1,1,B,1,immediate,0,161
Vid11,37,53,1,0,1,1,B,0,immediate,0,161
Vid12,32,23,1,0,0,1,B,1,immediate,0,161
Vid13,60,50,1,0,1,1,B,1,immediate,0,161
Vid14,50,50,1,0,0,1,B,0,immediate,0,161
Vid15,14,54,1,0,0,1,B,1,immediate,0,161
Vid16,40,65,1,0,1,1,B,1,immediate,0,161
Vid17,17,24,1,0,0,1,B,0,immediate,0,161
Vid18,50,50,1,0,0,1,B,1,immediate,0,161
Vid19,40,55,1,0,1,1,B,1,immediate,0,161
Vid20,39,67,1,1,0,1,B,0,immediate,0,161
Vid21,50,50,1,0,0,1,B,1,immediate,0,161
Vid22,50,50,1,0,1,1,B,1,immediate,0,161
Vid23,46,45,1,0,1,1,B,0,immediate,0,161
Vid24,50,19,1,0,0,1,B,1,immediate,0,161
Vid01,80,79,1,0,0,0.875,A,0,immediate,0,106
Vid02,28,20,1,0,0,0.875,A,1,immediate,0,106
Vid03,81,79,1,0,0,0.875,A,1,immediate,0,106
Vid04,65,67,1,0,1,0.875,A,1,immediate,0,106
Vid05,65,74,1,0,1,0.875,A,1,immediate,0,106
Vid07,53,56,1,0,0,0.875,A,1,immediate,0,106
Vid08,60,57,1,0,0,0.875,A,0,immediate,0,106
Vid09,65,63,1,0,1,0.875,A,0,immediate,0,106
Vid10,68,69,1,0,0,0.875,A,1,immediate,0,106
Vid11,67,68,1,0,0,0.875,A,1,immediate,0,106
Vid12,77,74,1,0,1,0.875,A,1,immediate,0,106
Vid13,88,79,1,0,0,0.875,A,0,immediate,0,106
Vid15,97,91,1,0,1,0.875,A,0,immediate,0,106
Vid16,81,89,1,0,0,0.875,A,1,immediate,0,106
Vid17,35,39,1,0,1,0.875,A,1,immediate,0,106
Vid18,75,78,1,0,1,0.875,A,0,immediate,0,106
Vid19,28,50,1,0,0,0.875,A,0,immediate,0,106
Vid20,61,50,1,0,1,0.875,A,0,immediate,0,106
Vid21,41,45,1,0,1,0.875,A,0,immediate,0,106
Vid22,90,88,1,0,0,0.875,A,1,immediate,0,106
Vid24,100,100,1,0,1,0.875,A,0,immediate,0,106
Vid01,74,69,1,0,1,1,B,0,immediate,0,108
Vid02,80,54,1,0,1,1,B,1,immediate,0,108
Vid03,50,65,1,0,1,1,B,0,immediate,0,108
Vid04,27,19,1,0,0,1,B,0,immediate,0,108
Vid05,87,87,1,0,0,1,B,1,immediate,0,108
Vid06,50,50,1,0,0,1,B,0,immediate,0,108
Vid07,39,41,1,0,1,1,B,1,immediate,0,108
Vid08,17,11,1,0,1,1,B,1,immediate,0,108
Vid09,81,84,1,0,0,1,B,0,immediate,0,108
Vid10,100,100,1,0,1,1,B,0,immediate,0,108
Vid11,20,20,1,0,1,1,B,0,immediate,0,108
Vid12,79,75,1,0,0,1,B,0,immediate,0,108
Vid13,13,9,1,0,1,1,B,1,immediate,0,108
Vid14,50,73,1,0,0,1,B,0,immediate,0,108
Vid15,100,100,1,0,0,1,B,0,immediate,0,108
Vid16,31,39,1,0,1,1,B,0,immediate,0,108
Vid17,100,100,1,1,0,1,B,0,immediate,0,108
Vid18,50,50,1,0,0,1,B,1,immediate,0,108
Vid19,50,50,1,0,1,1,B,0,immediate,0,108
Vid20,100,100,1,0,0,1,B,0,immediate,0,108
Vid21,100,100,1,0,0,1,B,0,immediate,0,108
Vid22,51,50,1,0,1,1,B,1,immediate,0,108
Vid23,12,12,1,0,1,1,B,1,immediate,0,108
Vid24,92,82,1,0,0,1,B,0,immediate,0,108
Vid01,20,34,1,0,1,0.958333333,B,1,immediate,0,109
Vid02,62,50,1,0,1,0.958333333,B,0,immediate,0,109
Vid03,46,50,1,0,1,0.958333333,B,1,immediate,0,109
Vid04,23,22,1,0,0,0.958333333,B,1,immediate,0,109
Vid05,50,50,1,0,0,0.958333333,B,0,immediate,0,109
Vid06,34,40,1,0,0,0.958333333,B,0,immediate,0,109
Vid07,58,63,1,1,1,0.958333333,B,0,immediate,0,109
Vid08,11,22,1,0,1,0.958333333,B,1,immediate,0,109
Vid09,17,29,1,0,0,0.958333333,B,1,immediate,0,109
Vid10,50,50,1,0,1,0.958333333,B,0,immediate,0,109
Vid11,27,20,1,0,1,0.958333333,B,1,immediate,0,109
Vid12,50,50,1,0,0,0.958333333,B,1,immediate,0,109
Vid13,44,37,1,0,1,0.958333333,B,1,immediate,0,109
Vid14,33,35,1,0,0,0.958333333,B,0,immediate,0,109
Vid16,8,0,1,0,1,0.958333333,B,0,immediate,0,109
Vid17,50,50,1,0,0,0.958333333,B,1,immediate,0,109
Vid18,50,50,1,0,0,0.958333333,B,0,immediate,0,109
Vid19,64,64,1,0,1,0.958333333,B,1,immediate,0,109
Vid20,50,50,1,0,0,0.958333333,B,1,immediate,0,109
Vid21,50,50,1,0,0,0.958333333,B,0,immediate,0,109
Vid22,50,16,1,0,1,0.958333333,B,1,immediate,0,109
Vid23,50,50,1,0,1,0.958333333,B,1,immediate,0,109
Vid24,50,39,1,0,0,0.958333333,B,1,immediate,0,109
Vid01,65,60,1,0,1,1,B,0,immediate,0,110
Vid02,63,50,1,0,1,1,B,0,immediate,0,110
Vid03,33,37,1,0,1,1,B,1,immediate,0,110
Vid04,71,75,1,0,0,1,B,1,immediate,0,110
Vid05,72,70,1,0,0,1,B,1,immediate,0,110
Vid06,66,72,1,0,0,1,B,0,immediate,0,110
Vid07,50,73,1,0,1,1,B,0,immediate,0,110
Vid08,50,50,1,0,1,1,B,1,immediate,0,110
Vid09,77,70,1,0,0,1,B,0,immediate,0,110
Vid10,67,79,1,0,1,1,B,0,immediate,0,110
Vid11,28,50,1,0,1,1,B,1,immediate,0,110
Vid12,33,28,1,0,0,1,B,1,immediate,0,110
Vid13,76,63,1,0,1,1,B,1,immediate,0,110
Vid14,54,50,1,0,0,1,B,0,immediate,0,110
Vid15,62,50,1,0,0,1,B,0,immediate,0,110
Vid16,24,28,1,0,1,1,B,0,immediate,0,110
Vid17,57,60,1,0,0,1,B,1,immediate,0,110
Vid18,50,50,1,0,0,1,B,1,immediate,0,110
Vid19,37,43,1,0,1,1,B,1,immediate,0,110
Vid20,60,48,1,0,0,1,B,0,immediate,0,110
Vid21,70,68,1,0,0,1,B,1,immediate,0,110
Vid22,50,50,1,0,1,1,B,1,immediate,0,110
Vid23,30,50,1,0,1,1,B,1,immediate,0,110
Vid24,71,25,1,0,0,1,B,1,immediate,0,110
Vid01,19,22,1,0,1,1,B,0,immediate,0,111
Vid02,37,50,1,0,1,1,B,1,immediate,0,111
Vid03,24,20,1,0,1,1,B,0,immediate,0,111
Vid04,100,100,1,1,0,1,B,0,immediate,0,111
Vid05,33,37,1,0,0,1,B,0,immediate,0,111
Vid06,25,20,1,0,0,1,B,0,immediate,0,111
Vid07,24,27,1,0,1,1,B,1,immediate,0,111
Vid08,31,26,1,0,1,1,B,0,immediate,0,111
Vid09,6,5,1,0,0,1,B,1,immediate,0,111
Vid10,32,35,1,0,1,1,B,1,immediate,0,111
Vid11,37,38,1,0,1,1,B,0,immediate,0,111
Vid12,43,37,1,0,0,1,B,0,immediate,0,111
Vid13,19,24,1,0,1,1,B,0,immediate,0,111
Vid14,34,32,1,0,0,1,B,0,immediate,0,111
Vid15,0,0,1,0,0,1,B,0,immediate,0,111
Vid16,50,50,1,0,1,1,B,1,immediate,0,111
Vid17,50,50,1,0,0,1,B,0,immediate,0,111
Vid18,0,0,1,0,0,1,B,1,immediate,0,111
Vid19,27,26,1,0,1,1,B,1,immediate,0,111
Vid20,50,50,1,0,0,1,B,0,immediate,0,111
Vid21,37,44,1,0,0,1,B,0,immediate,0,111
Vid22,28,33,1,0,1,1,B,1,immediate,0,111
Vid23,24,23,1,0,1,1,B,0,immediate,0,111
Vid24,50,50,1,0,0,1,B,0,immediate,0,111
Vid01,88,83,1,0,0,1,A,0,immediate,0,112
Vid02,72,72,1,0,0,1,A,0,immediate,0,112
Vid03,50,50,1,0,0,1,A,0,immediate,0,112
Vid04,60,60,1,0,1,1,A,0,immediate,0,112
Vid05,75,78,1,0,1,1,A,0,immediate,0,112
Vid06,75,76,1,0,1,1,A,1,immediate,0,112
Vid07,77,77,1,0,0,1,A,0,immediate,0,112
Vid08,71,70,1,0,0,1,A,0,immediate,0,112
Vid09,67,73,1,0,1,1,A,0,immediate,0,112
Vid10,78,78,1,0,0,1,A,0,immediate,0,112
Vid11,80,79,1,0,0,1,A,1,immediate,0,112
Vid12,70,66,1,0,1,1,A,0,immediate,0,112
Vid13,70,71,1,0,0,1,A,0,immediate,0,112
Vid14,69,70,1,0,1,1,A,1,immediate,0,112
Vid15,64,67,1,0,1,1,A,1,immediate,0,112
Vid16,67,68,1,0,0,1,A,1,immediate,0,112
Vid17,69,73,1,0,1,1,A,1,immediate,0,112
Vid18,69,69,1,0,1,1,A,0,immediate,0,112
Vid19,67,69,1,0,0,1,A,0,immediate,0,112
Vid20,64,74,1,0,1,1,A,0,immediate,0,112
Vid21,64,66,1,0,1,1,A,0,immediate,0,112
Vid22,66,68,1,0,0,1,A,0,immediate,0,112
Vid23,70,72,1,0,0,1,A,1,immediate,0,112
Vid24,69,77,1,0,1,1,A,0,immediate,0,112
Vid01,17,19,1,0,1,1,B,0,immediate,0,113
Vid02,1,1,1,0,1,1,B,1,immediate,0,113
Vid03,59,62,1,0,1,1,B,1,immediate,0,113
Vid04,50,50,1,0,0,1,B,0,immediate,0,113
Vid05,1,2,1,0,0,1,B,1,immediate,0,113
Vid06,4,5,1,0,0,1,B,1,immediate,0,113
Vid07,65,71,1,0,1,1,B,0,immediate,0,113
Vid08,1,1,1,0,1,1,B,1,immediate,0,113
Vid09,12,10,1,0,0,1,B,1,immediate,0,113
Vid10,61,65,1,0,1,1,B,0,immediate,0,113
Vid11,16,14,1,0,1,1,B,0,immediate,0,113
Vid12,1,2,1,0,0,1,B,0,immediate,0,113
Vid13,36,33,1,0,1,1,B,1,immediate,0,113
Vid14,16,29,1,0,0,1,B,0,immediate,0,113
Vid15,11,6,1,0,0,1,B,1,immediate,0,113
Vid16,36,34,1,0,1,1,B,0,immediate,0,113
Vid17,3,3,1,1,0,1,B,0,immediate,0,113
Vid18,0,0,1,0,0,1,B,1,immediate,0,113
Vid19,1,2,1,0,1,1,B,1,immediate,0,113
Vid20,0,0,1,0,0,1,B,0,immediate,0,113
Vid21,62,65,1,0,0,1,B,0,immediate,0,113
Vid22,64,50,1,0,1,1,B,1,immediate,0,113
Vid23,2,2,1,0,1,1,B,1,immediate,0,113
Vid24,16,19,1,0,0,1,B,0,immediate,0,113
Vid01,42,50,1,0,0,1,A,1,immediate,0,114
Vid02,43,47,1,0,0,1,A,1,immediate,0,114
Vid03,23,29,1,0,0,1,A,1,immediate,0,114
Vid04,32,28,1,0,1,1,A,0,immediate,0,114
Vid05,47,55,1,0,1,1,A,0,immediate,0,114
Vid06,30,32,1,0,1,1,A,1,immediate,0,114
Vid07,6,10,1,1,0,1,A,0,immediate,0,114
Vid08,29,34,1,0,0,1,A,0,immediate,0,114
Vid09,39,43,1,0,1,1,A,0,immediate,0,114
Vid10,50,55,1,0,0,1,A,1,immediate,0,114
Vid11,24,25,1,0,0,1,A,1,immediate,0,114
Vid12,41,39,1,0,1,1,A,1,immediate,0,114
Vid13,31,30,1,0,0,1,A,0,immediate,0,114
Vid14,47,47,1,0,1,1,A,1,immediate,0,114
Vid15,50,50,1,0,1,1,A,0,immediate,0,114
Vid16,20,20,1,0,0,1,A,1,immediate,0,114
Vid17,31,31,1,0,1,1,A,1,immediate,0,114
Vid18,23,21,1,0,1,1,A,1,immediate,0,114
Vid19,41,44,1,0,0,1,A,1,immediate,0,114
Vid20,50,50,1,0,1,1,A,0,immediate,0,114
Vid21,24,31,1,0,1,1,A,1,immediate,0,114
Vid22,31,38,1,0,0,1,A,0,immediate,0,114
Vid23,20,32,1,0,0,1,A,0,immediate,0,114
Vid24,20,28,1,0,1,1,A,1,immediate,0,114
Vid01,10,0,1,0,1,1,B,1,immediate,0,115
Vid02,74,83,1,0,1,1,B,0,immediate,0,115
Vid03,47,37,1,0,1,1,B,1,immediate,0,115
Vid04,43,12,1,0,0,1,B,1,immediate,0,115
Vid05,63,34,1,0,0,1,B,1,immediate,0,115
Vid06,57,11,1,0,0,1,B,0,immediate,0,115
Vid07,57,30,1,0,1,1,B,0,immediate,0,115
Vid08,30,14,1,0,1,1,B,1,immediate,0,115
Vid09,73,61,1,0,0,1,B,0,immediate,0,115
Vid10,26,19,1,0,1,1,B,0,immediate,0,115
Vid11,75,78,1,0,1,1,B,0,immediate,0,115
Vid12,67,21,1,0,0,1,B,0,immediate,0,115
Vid13,77,75,1,0,1,1,B,0,immediate,0,115
Vid14,75,72,1,0,0,1,B,0,immediate,0,115
Vid15,61,46,1,0,0,1,B,0,immediate,0,115
Vid16,26,0,1,0,1,1,B,0,immediate,0,115
Vid17,83,78,1,1,0,1,B,0,immediate,0,115
Vid18,75,76,1,0,0,1,B,0,immediate,0,115
Vid19,45,23,1,0,1,1,B,1,immediate,0,115
Vid20,79,68,1,0,0,1,B,0,immediate,0,115
Vid21,71,9,1,0,0,1,B,0,immediate,0,115
Vid22,30,9,1,0,1,1,B,1,immediate,0,115
Vid23,22,0,1,0,1,1,B,0,immediate,0,115
Vid24,34,2,1,0,0,1,B,0,immediate,0,115
Vid01,50,27,1,0,1,0.666666667,B,1,immediate,0,116
Vid03,50,56,1,0,1,0.666666667,B,1,immediate,0,116
Vid04,39,50,1,0,0,0.666666667,B,1,immediate,0,116
Vid05,14,0,1,0,0,0.666666667,B,1,immediate,0,116
Vid07,20,12,1,0,1,0.666666667,B,1,immediate,0,116
Vid08,38,31,1,0,1,0.666666667,B,1,immediate,0,116
Vid11,50,55,1,0,1,0.666666667,B,1,immediate,0,116
Vid13,50,0,1,0,1,0.666666667,B,1,immediate,0,116
Vid14,50,60,1,0,0,0.666666667,B,0,immediate,0,116
Vid15,14,5,1,0,0,0.666666667,B,1,immediate,0,116
Vid16,37,30,1,0,1,0.666666667,B,1,immediate,0,116
Vid17,50,57,1,0,0,0.666666667,B,1,immediate,0,116
Vid18,50,50,1,0,0,0.666666667,B,1,immediate,0,116
Vid21,50,59,1,0,0,0.666666667,B,1,immediate,0,116
Vid22,90,68,1,0,1,0.666666667,B,1,immediate,0,116
Vid23,50,4,1,0,1,0.666666667,B,1,immediate,0,116
Vid01,91,86,1,0,1,1,B,0,immediate,0,117
Vid02,21,14,1,0,1,1,B,0,immediate,0,117
Vid03,77,86,1,0,1,1,B,0,immediate,0,117
Vid04,0,0,1,0,0,1,B,1,immediate,0,117
Vid05,5,18,1,0,0,1,B,1,immediate,0,117
Vid06,86,91,1,0,0,1,B,0,immediate,0,117
Vid07,50,50,1,0,1,1,B,0,immediate,0,117
Vid08,1,1,1,0,1,1,B,1,immediate,0,117
Vid09,57,68,1,0,0,1,B,0,immediate,0,117
Vid10,100,100,1,0,1,1,B,0,immediate,0,117
Vid11,77,84,1,0,1,1,B,0,immediate,0,117
Vid12,50,43,1,0,0,1,B,0,immediate,0,117
Vid13,80,75,1,0,1,1,B,0,immediate,0,117
Vid14,50,50,1,0,0,1,B,0,immediate,0,117
Vid15,40,50,1,0,0,1,B,1,immediate,0,117
Vid16,78,84,1,0,1,1,B,0,immediate,0,117
Vid17,50,50,1,0,0,1,B,0,immediate,0,117
Vid18,37,53,1,0,0,1,B,1,immediate,0,117
Vid19,85,89,1,0,1,1,B,0,immediate,0,117
Vid20,94,95,1,0,0,1,B,0,immediate,0,117
Vid21,99,99,1,0,0,1,B,0,immediate,0,117
Vid22,83,77,1,0,1,1,B,0,immediate,0,117
Vid23,25,25,1,0,1,1,B,0,immediate,0,117
Vid24,94,98,1,0,0,1,B,0,immediate,0,117
